tweets,cleaned tweets,
 http://t.co/Z5EaReK6D7 #Heartburn; painful burning sensation in the #Esophagus #Throat #Digestive #Juices #Stomach #Reflux #Disease,"#heartburn,painful,burning,sensation,#esophagus,#throat,#digestive,#juices,#stomach,#reflux,#disease",can'tsay
 http://t.co/z5A7g9LJqY : Health Promotion. Surgery offers mixed benefits for kids sleep apnea T Seattle Elntary Fa #GlobalHealth,"health,promotion,surgery,offers,mixed,benefits,kids,sleep,apnea,seattle,elntary,fa,#globalhealth",can'tsay
 http://t.co/Xj93B79Zfp   #Als #54 #Boat #Storage Als 54 Boat Storage,"#als,#54,#boat,#storage,als,boat,storage",can'tsay
 http://t.co/uiCFJdWE4W #custom #cms #css #webdesign #webfonts #typography #branding #identity #logo #love… http://t.co/Y88ijgfNLu,"#custom,#cms,#css,#webdesign,#webfonts,#typography,#branding,#identity,#logo,#love…",can'tsay
" http://t.co/Rej8wfdKzY Almond tree days#glutenfree#recipes#wholesomfood place <tweepy.models.Place object at 0x01D83690> coordinates {u'type': u'Point', u'coordinates': [-0.4198226, 53.8430898]}","almond,tree,days#glutenfree#recipes#wholesomfood,type",can'tsay
 http://t.co/LHKc6WEKWU HPC means business in Cray XC30-A http://t.co/EdYNeSvcVn #crowdfunding #startups #doctors #techtransfer #jesus,"hpc,means,business,cray,xc30,#crowdfunding,#startups,#doctors,#techtransfer,#jesus",can'tsay
" http://t.co/JtzeiNH0pz is moing towards complete disclosure, says Richard Klein at #patientnetwork #FDA #alltrials","moing,towards,complete,disclosure,richard,klein,#patientnetwork,#fda,#alltrials",can'tsay
 http://t.co/iMOvqVXbO7 For #dubstep #beats #instrumental #ebm #edm #electro #bass #wobble #followback #cold #freedownload #dirt #uk #collab,"#dubstep,#beats,#instrumental,#ebm,#edm,#electro,#bass,#wobble,#followback,#cold,#freedownload,#dirt,#uk,#collab",can'tsay
 http://t.co/HQ6sqESN3Y we bring a solution to your problem. @trackmycrop shares information on #FSMA from #FDA #foodsafety,"bring,solution,shares,information,#fsma,#fda,#foodsafety",can'tsay
 http://t.co/g3nHMkMHEa #growingmagazine #ag #FDA #foodsafety http://t.co/JjxLYXAWDJ,"#growingmagazine,#ag,#fda,#foodsafety",can'tsay
 http://t.co/ebfVTvMnrI   #Als #Floor #Covering #Inc Als Floor Covering Inc,"#als,#floor,#covering,#inc,als,floor,covering,inc",can'tsay
" http://t.co/cKmaAglHgP to find Wonton&amp; eggrolls..Had homemade In N.Y.,but,these will do just fine!Just enter zip on Where To Buy!","wonton,eggrolls,homemade,fine,enter,zip,buy",can'tsay
 http://t.co/CaftukLypq #Nurse &amp; #doctor use sex as rehabiliation therapy on their female patient #threesome http://t.co/LjSQVOd7iB,"#nurse,#doctor,sex,rehabiliation,therapy,female,patient,#threesome",can'tsay
 http://t.co/bWuPbNgaTi My Interview With NPR About Alzheimer’s and my Dad:  Caregiving | Home &amp;... http://t.co/4pICUcjR1R #HomeHealthCare,"interview,npr,alzheimer’,dad,caregiving,home,#homehealthcare",can'tsay
" http://t.co/bWuPbNgaTi Merck Insomnia Drug Carries Risks of Drowsy Driving, Suicidal Thoughts: ... http://t.co/9Gk1n8PFK8 #HomeHealthCare","merck,insomnia,drug,carries,risks,drowsy,driving,suicidal,#homehealthcare",can'tsay
 http://t.co/bWuPbNgaTi Find Cheap Places to Stay When You Travel:  Money &amp; Savings | TravelPlan... http://t.co/VtdKEI2s96 #HomeHealthCare,"cheap,stay,travel,money,savings,travelplan,#homehealthcare",can'tsay
 http://t.co/9lDJAiN1Kp - The ObamaCare Nightmare Scenerio #ObamaCare #AffordableCareAct #Obama #SocializedMedicine #Healthcare #Nightmare,"obamacare,nightmare,scenerio,#obamacare,#affordablecareact,#obama,#socializedmedicine,#healthcare,#nightmare",can'tsay
 http://t.co/5RAkDGMrwS #Caregiver #Family #Therapy #Challenges Caregiver Family Therapy: Empowering Families to Meet the Challenges of Aging,"#caregiver,#family,#therapy,#challenges,caregiver,family,therapy,empowering,families,meet,challenges,aging",can'tsay
 http://t.co/4ta1q6LxGV #Gynecology #Work #Obstetrics #Patient The Obstetrics and Gynecology Work-Up (Patient Encounters),"#gynecology,#,#obstetrics,#patient,obstetrics,gynecology,patient,encounters",can'tsay
 http://t.co/4s5h8AD3M7 #Periodontal Gum disease #Inflammation Anatabloc at GNC SEE http://t.co/V7mfkuRxCD #Dentist #dentists,"#periodontal,gum,disease,#inflammation,anatabloc,gnc,#dentist,#dentists",can'tsay
 How to know you love your job? http://t.co/GCIo3GULI7 #healthcare #HIT via @drnic1,"love,job,#healthcare,#hit,via",can'tsay
 How to Know if you have a Cockroach Infestation in Your Home http://t.co/cHPvB3IROb #Family #Cockroaches #HomeCare #pestcontrol,"cockroach,infestation,home,#family,#cockroaches,#homecare,#pestcontrol",can'tsay
 How to know about #Medical #myths even #doctors believe http://t.co/dcYNKdFope,"#medical,#myths,#doctors,believe",can'tsay
 How to know about #Medical #myths even #doctors believe http://t.co/dcYNKdFope,"#medical,#myths,#doctors,believe",can'tsay
 How to Get the Best Care From Your #Doctor http://t.co/eUUruGscT8,"care,#doctor",can'tsay
 How to Create a Categories Control That Lists Sub-categories in #Sitefinity: http://t.co/GdBaEX8t4f #CMS,"create,categories,control,lists,sub,categories,#sitefinity,#cms",can'tsay
 How to become a #HealthcareAssistant Read our handy guide! http://t.co/i6oZmtVyub … … #jobs #healthcare #careers,"#healthcareassistant,read,handy,guide,…,…,#jobs,#healthcare,#careers",can'tsay
 How to become a #HealthcareAssistant Read our handy guide! http://t.co/i6oZmtVyub #jobs #healthcare #careers,"#healthcareassistant,read,handy,guide,#jobs,#healthcare,#careers",can'tsay
 How the Greatest Generation makes health care decisions #hcmktg #seniors http://t.co/Nhldg4EQAt,"generation,makes,health,care,decisions,#hcmktg,#seniors",can'tsay
 How Sunrise Women's Medical Group harnessed the power of cloud to access the office from anywhere. http://t.co/zMCgMGhh8r #EHR,"sunrise,women,medical,harnessed,power,cloud,access,office,#ehr",can'tsay
 How safe is our pet food? Should their be more regulation from the FDA? http://t.co/2p4Ktz97ok  #petfood #FDA,"safe,pet,food,regulation,fda,#petfood,#fda",can'tsay
 How safe are #dental X-rays? http://t.co/YZuguVT5ag,"safe,#dental,rays",can'tsay
 How Practice Fusion plans to use patient data to save lives http://t.co/fDp3llv0s2 via @VentureBeat &amp; @missykras #HealthIT,"practice,fusion,plans,patient,data,save,lives,via,#healthit",can'tsay
 How mushrooms might change our reliance on #plastic - http://t.co/79PLx07GKL - via .@fastcoexist #innovation #biotech,"mushrooms,change,reliance,#plastic,via,#innovation,#biotech",can'tsay
 How is it so hard to get through to the doctors when they have only just opened at 8 #shit #doctors #long http://t.co/LDNlPvYEGm,"hard,doctors,#shit,#doctors,#",can'tsay
 How injectable nanogel could help fight #diabetes http://t.co/WKcilqox62 @CNET #nanotechnology #biotech,"injectable,nanogel,help,fight,#diabetes,#nanotechnology,#biotech",can'tsay
 How Healthcare Marketers Can Improve the Mobile Experience. http://t.co/cQqjt2RYji  @HCStrategists #hcmktg,"healthcare,marketers,improve,mobile,experience,#hcmktg",can'tsay
 How gold nanoparticles can help fight ovarian cancer http://t.co/DDOarMpkrx #genome #genomics,"gold,nanoparticles,help,fight,ovarian,cancer,#genome,#genomics",can'tsay
" How do you feel about #Obamacare? RT if you're against it, Favorite if you're for it. #Health #Healthcare","feel,#obamacare,favorite,#health,#healthcare",can'tsay
 How do you describe #pharmacy? http://t.co/QEKarUxyFx #pharmd #healthcare,"describe,#pharmacy,#pharmd,#healthcare",can'tsay
 How can the UK government consider restricting UK citizens' #healthcare choices? http://t.co/TiGLRtyRAD,"uk,government,consider,restricting,uk,citizens,#healthcare,choices",can'tsay
 How can the UK government consider restricting UK citizens' #healthcare choices? http://t.co/QTVAsTwYe4,"uk,government,consider,restricting,uk,citizens,#healthcare,choices",can'tsay
 How can communities prepare for scalable #HealthIT quality improvements/ data sharing? Watch a live videocast NOW! http://t.co/SqOASymAPy,"communities,prepare,scalable,#healthit,quality,improvements,data,sharing,watch,live,videocast",can'tsay
" How can a procedure cost $297,000 at one hospital and $84,000 at another? Disparities in #healthcare costs: http://t.co/O5kveu1N3J","procedure,cost,hospital,disparities,#healthcare,costs",can'tsay
 How can #breastfeeding help new moms sleep?  http://t.co/V4uQm75bAP,"#breastfeeding,help,moms,sleep",can'tsay
 How Big Data Can Transform Healthcare: http://t.co/gbWmVTetci via @CSC #bigdata #healthcare,"data,transform,healthcare,via,#bigdata,#healthcare",can'tsay
 How about less grudge holding &amp; more forgiving? #CHC,"grudge,holding,forgiving,#chc",can'tsay
 How #Telemedicine Has Already Surpassed Our Earliest Predictions http://t.co/lx2P1ZIgVo #FutureMed,"#telemedicine,surpassed,earliest,predictions,#futuremed",can'tsay
 How #Occupational #Therapy can benefit #Children with #Autism #Holistic #Healthcare #Social #Communication http://t.co/wNGB2i7qFN,"#occupational,#therapy,benefit,#children,#autism,#holistic,#healthcare,#social,#communication",can'tsay
 How #Obamacare will affect land use: http://t.co/wv5G1bYVlt via @urbanlandinst #cities #urban #healthcare,"#obamacare,affect,land,via,#cities,#urban,#healthcare",can'tsay
 How #Obamacare will affect land use: http://t.co/vFklxFN5nS via @urbanlandinst #cities #urban #healthcare,"#obamacare,affect,land,via,#cities,#urban,#healthcare",can'tsay
 How #IVF can help if you have unexplained #infertility. http://t.co/pwLL5ytHuJ @univfy,"#ivf,help,unexplained,#infertility",can'tsay
 How #Genomics Solved The Mystery Of Ireland's Great Famine http://t.co/Ex64URdaIP Via @nprnews,"#genomics,solved,mystery,ireland,famine,via",can'tsay
 How #Genomics Solved The Mystery Of Ireland's Great Famine : The Salt : NPR http://t.co/2B7ldyQrQe,"#genomics,solved,mystery,ireland,famine,salt,npr",can'tsay
 How #genomics solved the mystery of #Ireland's Great Famine http://t.co/i7FiojSzdx via @nprnews,"#genomics,solved,mystery,#ireland,famine,via",can'tsay
 How #Genomics Solved The Mystery Of #Ireland's Great Famine : via The Salt for @NPR | http://t.co/hwFzuVzeY0,"#genomics,solved,mystery,#ireland,famine,via,salt",can'tsay
 How #bigdata is improving #patient #healthcare @ #TorontoSickKidsHospital - http://t.co/Z03gDmtpi6 #IBM #bao #datamining,"#bigdata,improving,#patient,#healthcare,#torontosickkidshospital,#ibm,#bao,#datamining",can'tsay
 House will always be my fave show #nerd #doctors #HOUSE,"house,fave,#nerd,#doctors,#house",can'tsay
 House immigration talks hang on #healthcare http://t.co/F3MKBXCNFS,"house,immigration,talks,hang,#healthcare",can'tsay
" Hour of Calm aims to help you find personal calm and relaxation. It's free to join and you can just drop in, tomorrow 11.30am #cancersupport","hour,calm,aims,help,personal,calm,relaxation,free,join,drop,tomorrow,#cancersupport",can'tsay
 Hot weather . Please Take care Buddy Dont Run Hard At #doctor,"hot,weather,please,care,buddy,dont,run,hard,#doctor",can'tsay
 Hot Job! PT position avail. in the Detroit Metro Area for a Licensed Audiologist. http://t.co/jsCTbGL045 #audiologyjobs #audjobs #audpeeps,"hot,job,pt,position,avail,detroit,metro,licensed,audiologist,#audiologyjobs,#audjobs,#audpeeps",can'tsay
 Hospitals want changes to proposed rebilling rule http://t.co/6fYYAQZzSR #Healthcare #Finance,"hospitals,changes,proposed,rebilling,rule,#healthcare,#finance",can'tsay
 Hospitals @DignityHealth &amp; insurer @myUHC did joint venture to share #healthcare #BigData: http://t.co/xBqhapnctn via @Rich_Roth #HealthBeat,"hospitals,insurer,joint,venture,share,#healthcare,#bigdata,via,roth,#healthbeat",can'tsay
 Hospitalist provides recommendations on #pain management in the #hospital setting http://t.co/fJ43nTkkBK #hm13 #hospmed13,"hospitalist,provides,recommendations,#pain,management,#hospital,setting,#hm13,#hospmed13",can'tsay
 Hospital... Again ); #hospital #nofun,"hospital,#hospital,#nofun",can'tsay
" Hospital workers spend a lot of time on Facebook, study shows http://t.co/5QyAFgxW28 #healthcare","hospital,workers,spend,lot,time,facebook,study,#healthcare",can'tsay
 hospital ups Powerpoint Templates - http://t.co/vpRey8urLc  #ppt #hospital #ups,"hospital,ups,powerpoint,templates,#ppt,#hospital,#ups",can'tsay
 Hospital transparent pricing…How will this affect #hospital revenue? @HealthLeaders http://t.co/lWfRoCgvRT | #hitpol,"hospital,transparent,pricing…,affect,#hospital,revenue,#hitpol",can'tsay
 Hospital CEO Promises More Pricing Transparency—and Makes Rivals Squirm: http://t.co/IisvkwsA3q | #ACA #ACO,"hospital,ceo,promises,pricing,transparency—,makes,rivals,squirm,#aca,#aco",can'tsay
 hospital back up power PPT Slides - http://t.co/GysCPzemYg  #powerpoint #slide #hospital #back #up #power,"hospital,power,ppt,slides,#powerpoint,#slide,#hospital,#,#,#power",can'tsay
 Hospital :/ #instagram #hospital #bed #feed #white #grey #boring #leg #hurt #girlsoninstagram #insta… http://t.co/ouL18p3Wim,"hospital,#instagram,#hospital,#bed,#feed,#white,#grey,#boring,#leg,#hurt,#girlsoninstagram,#insta…",can'tsay
 Hospital #Energy #Efficiency: do you know where to start? http://t.co/r5XtpQr5eL   #healthcare,"hospital,#energy,#efficiency,start,#healthcare",can'tsay
 Hospital #Energy #Efficiency: do you know where to start? http://t.co/hbiaN9vhuD #SEblog #healthcare,"hospital,#energy,#efficiency,start,#seblog,#healthcare",can'tsay
 Horace Wells tried introducing nitrous oxide to dentistry but then he threw sulphuric acid at two prostitutes and killed himself. #dentists,"horace,tried,introducing,nitrous,oxide,dentistry,threw,sulphuric,acid,prostitutes,killed,#dentists",can'tsay
" Hopefully, this is going to be my last session with the #dentist. About time, too.","hopefully,session,#dentist,time",can'tsay
" Hopefully with the #storm rolling in, it won't be too busy. Apparently everyone thinks its a GREAT idea to come to the #hospital in a storm place <tweepy.models.Place object at 0x01D83370>","hopefully,#storm,rolling,wo,busy,apparently,idea,#hospital,storm",can'tsay
 Honored to be cited! RT @RachelNuwer: #FDA Sticks Its Nose Into Fecal Transplant Procedures  http://t.co/GEcrY6gtD2 via @SmithsonianMag #FMT,"honored,cited,#fda,sticks,nose,fecal,transplant,procedures,via,#fmt",can'tsay
 Home Robotics: When a New Best Friend Hits the Ground Whirring http://t.co/rYGoIa2dYX #futuremed @singularityu,"home,robotics,friend,hits,ground,whirring,#futuremed",can'tsay
 Home healthcare provider? Provide care or owner of a Nursing home? We can help you @stoolDR #nursing #healthcare #IBS,"home,healthcare,provider,provide,care,owner,nursing,home,help,#nursing,#healthcare,#ibs",can'tsay
 Home Health Care to be $130 Billion Market by 2017 http://t.co/bq0RhkOcUP @srhousingnews #healthcare,"home,health,care,billion,market,#healthcare",can'tsay
" Home Health Aides and Certified Nursing... - BAYADA Home Health Care: ( #Springfield , VT) http://t.co/ASE2mksRby #Healthcare #Job place <tweepy.models.Place object at 0x01EF36F0> coordinates {u'type': u'Point', u'coordinates': [-72.4823306, 43.2983665]}","home,health,aides,certified,nursing,bayada,home,health,care,#springfield,vt,#healthcare,#job,type",can'tsay
" Home Health Aides \ HHAs Needed in Fairlaw... - BAYADA Home Health Care: ( #Fairlawn , NJ) http://t.co/Gd0GrfqgAt #Healthcare #Job place <tweepy.models.Place object at 0x01E339F0> coordinates {u'type': u'Point', u'coordinates': [-74.1181234, 40.9370006]}","home,health,aides,hhas,fairlaw,bayada,home,health,care,#fairlawn,nj,#healthcare,#job,type",can'tsay
" Home Health Aide HHA Part Time Hampton... - BAYADA Home Health Care: ( #Williamsburg , VA) http://t.co/xnV7wsGMiV #Healthcare #Job place <tweepy.models.Place object at 0x01EF37F0> coordinates {u'type': u'Point', u'coordinates': [-76.7074571, 37.2707022]}","home,health,aide,hha,time,hampton,bayada,home,health,care,#williamsburg,va,#healthcare,#job,type",can'tsay
 Hodgkin Lymphoma: The Top Secret Strategy Of Seattle Genetics Revealed http://t.co/etVpbeUOzi #biotech,"hodgkin,lymphoma,top,secret,strategy,seattle,genetics,revealed,#biotech",can'tsay
